0.000000		10816.757112		295.000000
0.000005		10748.896623		879.907546
0.000010		10682.302086		1151.713724
0.000015		10616.932397		1380.820602
0.000020		10552.757503		1588.018654
0.000025		10489.738848		1780.673866
0.000030		10427.840630		1962.326809
0.000035		10367.036675		2134.973470
0.000040		10307.288086		2299.885716
0.000045		10248.570068		2457.918438
0.000050		10190.851171		2609.697672
0.000055		10134.099525		2755.701547
0.000060		10078.294171		2896.298899
0.000065		10023.399232		3031.806719
0.000070		9969.398545		3162.474419
0.000075		9916.256804		3288.535239
0.000080		9863.959295		3410.176407
0.000085		9812.473233		3527.581962
0.000090		9761.784564		3640.902997
0.000095		9711.862900		3750.292753
0.000100		9662.695622		3855.878718
0.000105		9614.253534		3957.794453
0.000110		9566.526775		4056.150256
0.000115		9519.486063		4151.066991
0.000120		9473.125122		4242.641704
0.000125		9427.414299		4330.986415
0.000130		9382.350157		4416.188474
0.000135		9337.904454		4498.351955
0.000140		9294.073169		4577.559065
0.000145		9250.834463		4653.903675
0.000150		9208.177265		4727.468864
0.000155		9166.093130		4798.334275
0.000160		9124.559865		4866.587434
0.000165		9083.579111		4932.297112
0.000170		9043.126186		4995.549298
0.000175		9003.199876		5056.411637
0.000180		8963.789424		5114.957422
0.000185		8924.878051		5171.262151
0.000190		8886.469826		5225.386168
0.000195		8848.542612		5277.405923
0.000200		8811.095007		5327.382539
0.000205		8774.124447		5375.377099
0.000210		8737.610419		5421.460467
0.000215		8701.558253		5465.685876
0.000220		8665.957701		5508.115348
0.000225		8630.795320		5548.811061
0.000230		8596.077880		5587.821881
0.000235		8561.790222		5625.208717
0.000240		8527.924799		5661.026184
0.000245		8494.487983		5695.319838
0.000250		8461.463655		5728.147039
0.000255		8428.846017		5759.557508
0.000260		8396.641422		5789.593206
0.000265		8364.835630		5818.306431
0.000270		8333.421011		5845.744111
0.000275		8302.403691		5871.944715
0.000280		8271.775328		5896.953512
0.000285		8241.522523		5920.816795
0.000290		8211.650815		5943.569765
0.000295		8182.159665		5965.249970
0.000300		8153.030423		5985.902822
0.000305		8124.265697		6005.561550
0.000310		8095.870033		6024.257648
0.000315		8067.828665		6042.031172
0.000320		8040.134818		6058.916723
0.000325		8012.792835		6074.942565
0.000330		7985.802671		6090.138338
0.000335		7959.145965		6104.541232
0.000340		7932.823217		6118.178219
0.000345		7906.838012		6131.074111
0.000350		7881.186039		6143.256654
0.000355		7855.850817		6154.758001
0.000360		7830.834459		6165.600740
0.000365		7806.139844		6175.806490
0.000370		7781.762061		6185.399694
0.000375		7757.685156		6194.408633
0.000380		7733.910748		6202.852852
0.000385		7710.441087		6210.751057
0.000390		7687.274346		6218.123158
0.000395		7664.393445		6224.994781
0.000400		7641.797715		6231.383550
0.000405		7619.488868		6237.305549
0.000410		7597.468261		6242.776524
0.000415		7575.722842		6247.817692
0.000420		7554.244637		6252.447218
0.000425		7533.034909		6256.678848
0.000430		7512.094754		6260.525979
0.000435		7491.423153		6264.002452
0.000440		7471.004318		6267.127547
0.000445		7450.835322		6269.914545
0.000450		7430.916922		6272.374823
0.000455		7411.249731		6274.519463
0.000460		7391.832360		6276.359999
0.000465		7372.649723		6277.912925
0.000470		7353.698819		6279.189275
0.000475		7334.980023		6280.198407
0.000480		7316.493589		6280.949434
0.000485		7298.239563		6281.451262
0.000490		7280.206659		6281.716897
0.000495		7262.387154		6281.757377
0.000500		7244.781148		6281.580350
0.000505		7227.388642		6281.193263
0.000510		7210.209542		6280.603366
0.000515		7193.242239		6279.818266
0.000520		7176.473391		6278.849749
0.000525		7159.899694		6277.705287
0.000530		7143.520982		6276.390925
0.000535		7127.337012		6274.912553
0.000540		7111.347466		6273.275903
0.000545		7095.551299		6271.486804
0.000550		7079.936685		6269.554949
0.000555		7064.499151		6267.486844
0.000560		7049.238370		6265.287232
0.000565		7034.153954		6262.960736
0.000570		7019.245457		6260.511858
0.000575		7004.512375		6257.944983
0.000580		6989.950623		6255.265711
0.000585		6975.549180		6252.482003
0.000590		6961.306926		6249.597817
0.000595		6947.223404		6246.616750
0.000600		6933.298109		6243.542308
0.000605		6919.530496		6240.377906
0.000610		6905.919976		6237.126871
0.000615		6892.463818		6233.793242
0.000620		6879.151492		6230.383816
0.000625		6865.981230		6226.901852
0.000630		6852.952523		6223.350048
0.000635		6840.064827		6219.731032
0.000640		6827.317567		6216.047370
0.000645		6814.710138		6212.301561
0.000650		6802.241902		6208.496042
0.000655		6789.908189		6204.634713
0.000660		6777.700674		6200.722678
0.000665		6765.618649		6196.762002
0.000670		6753.661582		6192.754628
0.000675		6741.828913		6188.702452
0.000680		6730.120065		6184.607324
0.000685		6718.534435		6180.471049
0.000690		6707.071400		6176.295389
0.000695		6695.729557		6172.082358
0.000700		6684.500457		6167.836595
0.000705		6673.381527		6163.560314
0.000710		6662.372254		6159.254884
0.000715		6651.472112		6154.921642
0.000720		6640.680557		6150.561895
0.000725		6629.997030		6146.176917
0.000730		6619.420957		6141.767954
0.000735		6608.951752		6137.336223
0.000740		6598.588725		6132.882948
0.000745		6588.325453		6128.411563
0.000750		6578.157929		6123.924416
0.000755		6568.085682		6119.422416
0.000760		6558.108224		6114.906452
0.000765		6548.225062		6110.377391
0.000770		6538.435688		6105.836085
0.000775		6528.739587		6101.283362
0.000780		6519.136234		6096.720035
0.000785		6509.625094		6092.146898
0.000790		6500.205624		6087.564729
0.000795		6490.873320		6082.975884
0.000800		6481.623407		6078.382727
0.000805		6472.455458		6073.785812
0.000810		6463.369042		6069.185682
0.000815		6454.363721		6064.582868
0.000820		6445.439049		6059.977888
0.000825		6436.594575		6055.371252
0.000830		6427.829841		6050.763458
0.000835		6419.144383		6046.154993
0.000840		6410.537732		6041.546336
0.000845		6402.009413		6036.937957
0.000850		6393.556847		6032.331196
0.000855		6385.174700		6027.728482
0.000860		6376.862403		6023.130193
0.000865		6368.619585		6018.536611
0.000870		6360.445870		6013.948016
0.000875		6352.340878		6009.364682
0.000880		6344.304223		6004.786877
0.000885		6336.335518		6000.214864
0.000890		6328.434370		5995.648901
0.000895		6320.600383		5991.089244
0.000900		6312.833159		5986.536142
0.000905		6305.132294		5981.989840
0.000910		6297.497045		5977.450731
0.000915		6289.922527		5972.920999
0.000920		6282.407014		5968.401376
0.000925		6274.950198		5963.891959
0.000930		6267.551766		5959.392849
0.000935		6260.211402		5954.904141
0.000940		6252.928788		5950.425932
0.000945		6245.703604		5945.958314
0.000950		6238.535526		5941.501382
0.000955		6231.424228		5937.055227
0.000960		6224.369383		5932.619941
0.000965		6217.370662		5928.195615
0.000970		6210.427732		5923.782338
0.000975		6203.540261		5919.380200
0.000980		6196.707288		5914.989581
0.000985		6189.924485		5910.612391
0.000990		6183.190880		5906.248940
0.000995		6176.506220		5901.899199
0.001000		6169.870252		5897.563146
0.001005		6163.282720		5893.240754
0.001010		6156.743366		5888.932001
0.001015		6150.251930		5884.636866
0.001020		6143.808152		5880.355328
0.001025		6137.411769		5876.087366
0.001030		6131.062517		5871.832965
0.001035		6124.760132		5867.592106
0.001040		6118.504347		5863.364777
0.001045		6112.294896		5859.150963
0.001050		6106.131509		5854.950654
0.001055		6100.013920		5850.763841
0.001060		6093.939587		5846.591624
0.001065		6087.905998		5842.435052
0.001070		6081.912955		5838.294016
0.001075		6075.960257		5834.168415
0.001080		6070.047703		5830.058148
0.001085		6064.175091		5825.963116
0.001090		6058.342216		5821.883224
0.001095		6052.548875		5817.818379
0.001100		6046.794861		5813.768490
0.001105		6041.079968		5809.733471
0.001110		6035.403988		5805.713235
0.001115		6029.766712		5801.707702
0.001120		6024.167932		5797.716792
0.001125		6018.607439		5793.740429
0.001130		6013.085021		5789.778538
0.001135		6007.600469		5785.831049
0.001140		6002.153570		5781.897894
0.001145		5996.743413		5777.979375
0.001150		5991.366953		5774.076893
0.001155		5986.023731		5770.190458
0.001160		5980.713595		5766.319926
0.001165		5975.436390		5762.465154
0.001170		5970.191961		5758.626003
0.001175		5964.980151		5754.802335
0.001180		5959.800804		5750.994020
0.001185		5954.653762		5747.200926
0.001190		5949.538866		5743.422927
0.001195		5944.455957		5739.659900
0.001200		5939.404877		5735.911725
0.001205		5934.385464		5732.178286
0.001210		5929.397559		5728.459470
0.001215		5924.440999		5724.755166
0.001220		5919.515625		5721.065268
0.001225		5914.621273		5717.389673
0.001230		5909.757782		5713.728281
0.001235		5904.924991		5710.080993
0.001240		5900.122735		5706.447717
0.001245		5895.349318		5702.829224
0.001250		5890.602910		5699.226333
0.001255		5885.883396		5695.638881
0.001260		5881.190661		5692.066707
0.001265		5876.524589		5688.509657
0.001270		5871.885063		5684.967576
0.001275		5867.271966		5681.440316
0.001280		5862.685180		5677.927729
0.001285		5858.124587		5674.429674
0.001290		5853.590067		5670.946010
0.001295		5849.081501		5667.476602
0.001300		5844.598769		5664.021318
0.001305		5840.141750		5660.580026
0.001310		5835.710325		5657.152603
0.001315		5831.304372		5653.738925
0.001320		5826.923769		5650.338874
0.001325		5822.568395		5646.952332
0.001330		5818.238128		5643.579188
0.001335		5813.932847		5640.219331
0.001340		5809.652428		5636.872655
0.001345		5805.396749		5633.539056
0.001350		5801.165688		5630.218434
0.001355		5796.958417		5626.911121
0.001360		5792.772947		5623.618141
0.001365		5788.609091		5620.339397
0.001370		5784.466766		5617.074731
0.001375		5780.345886		5613.823990
0.001380		5776.246367		5610.587022
0.001385		5772.168123		5607.363681
0.001390		5768.111067		5604.153820
0.001395		5764.075112		5600.957299
0.001400		5760.060172		5597.773980
0.001405		5756.066159		5594.603726
0.001410		5752.092983		5591.446407
0.001415		5748.140558		5588.301893
0.001420		5744.208794		5585.170059
0.001425		5740.297603		5582.050782
0.001430		5736.406894		5578.943943
0.001435		5732.536579		5575.849426
0.001440		5728.686567		5572.767117
0.001445		5724.856768		5569.696906
0.001450		5721.047092		5566.638686
0.001455		5717.257449		5563.592350
0.001460		5713.487749		5560.557799
0.001465		5709.737899		5557.534931
0.001470		5706.007811		5554.523652
0.001475		5702.297392		5551.523866
0.001480		5698.606392		5548.535588
0.001485		5694.933095		5545.559802
0.001490		5691.277008		5542.596652
0.001495		5687.638072		5539.645993
0.001500		5684.016227		5536.707686
0.001505		5680.411412		5533.781592
0.001510		5676.823565		5530.867576
0.001515		5673.252626		5527.965505
0.001520		5669.698530		5525.075248
0.001525		5666.161217		5522.196679
0.001530		5662.640623		5519.329673
0.001535		5659.136685		5516.474110
0.001540		5655.649339		5513.629869
0.001545		5652.178521		5510.796836
0.001550		5648.724167		5507.974896
0.001555		5645.286212		5505.163941
0.001560		5641.864592		5502.363861
0.001565		5638.459241		5499.574552
0.001570		5635.070095		5496.795911
0.001575		5631.697088		5494.027838
0.001580		5628.340154		5491.270236
0.001585		5624.999228		5488.523010
0.001590		5621.674244		5485.786067
0.001595		5618.365136		5483.059316
0.001600		5615.071837		5480.342671
0.001605		5611.794282		5477.636045
0.001610		5608.532404		5474.939355
0.001615		5605.286136		5472.252519
0.001620		5602.055412		5469.575458
0.001625		5598.840047		5466.908182
0.001630		5595.638652		5464.251568
0.001635		5592.450812		5461.605767
0.001640		5589.276486		5458.970653
0.001645		5586.115632		5456.346107
0.001650		5582.968208		5453.732009
0.001655		5579.834170		5451.128243
0.001660		5576.713475		5448.534694
0.001665		5573.606079		5445.951251
0.001670		5570.511939		5443.377803
0.001675		5567.431010		5440.814244
0.001680		5564.363248		5438.260469
0.001685		5561.308607		5435.716375
0.001690		5558.267042		5433.181862
0.001695		5555.238507		5430.656831
0.001700		5552.222957		5428.141188
0.001705		5549.220347		5425.634839
0.001710		5546.230628		5423.137693
0.001715		5543.253756		5420.649660
0.001720		5540.289684		5418.170655
0.001725		5537.338365		5415.700591
0.001730		5534.399751		5413.239388
0.001735		5531.473796		5410.786963
0.001740		5528.560453		5408.343239
0.001745		5525.659674		5405.908139
0.001750		5522.771412		5403.481587
0.001755		5519.895620		5401.063512
0.001760		5517.032249		5398.653841
0.001765		5514.181251		5396.252506
0.001770		5511.342580		5393.859439
0.001775		5508.516186		5391.474574
0.001780		5505.702023		5389.097846
0.001785		5502.900041		5386.729193
0.001790		5500.110193		5384.368553
0.001795		5497.331753		5382.016408
0.001800		5494.563892		5379.673301
0.001805		5491.806584		5377.339129
0.001810		5489.059797		5375.013792
0.001815		5486.323505		5372.697193
0.001820		5483.597678		5370.389234
0.001825		5480.882285		5368.089819
0.001830		5478.177298		5365.798857
0.001835		5475.482686		5363.516255
0.001840		5472.798419		5361.241925
0.001845		5470.124465		5358.975778
0.001850		5467.460794		5356.717729
0.001855		5464.807374		5354.467694
0.001860		5462.164174		5352.225593
0.001865		5459.531162		5349.991343
0.001870		5456.908306		5347.764868
0.001875		5454.295574		5345.546092
0.001880		5451.692934		5343.334939
0.001885		5449.100352		5341.131336
0.001890		5446.517797		5338.935214
0.001895		5443.945236		5336.746502
0.001900		5441.382635		5334.565133
0.001905		5438.829961		5332.391041
0.001910		5436.287182		5330.224161
0.001915		5433.754263		5328.064430
0.001920		5431.231171		5325.911787
0.001925		5428.717873		5323.766172
0.001930		5426.214335		5321.627527
0.001935		5423.720523		5319.495794
0.001940		5421.236404		5317.370919
0.001945		5418.761942		5315.252845
0.001950		5416.297105		5313.141521
0.001955		5413.841858		5311.036895
0.001960		5411.396166		5308.938917
0.001965		5408.959997		5306.847536
0.001970		5406.533315		5304.762705
0.001975		5404.116086		5302.684378
0.001980		5401.708276		5300.612507
0.001985		5399.309801		5298.547093
0.001990		5396.919797		5296.488817
0.001995		5394.537942		5294.437866
0.002000		5392.164219		5292.394157
0.002005		5389.798608		5290.357612
0.002010		5387.441091		5288.328153
0.002015		5385.091648		5286.305702
0.002020		5382.750259		5284.290184
0.002025		5380.416903		5282.281525
0.002030		5378.091561		5280.279652
0.002035		5375.774212		5278.284495
0.002040		5373.464836		5276.295983
0.002045		5371.163410		5274.314050
0.002050		5368.869913		5272.338628
0.002055		5366.584325		5270.369652
0.002060		5364.306624		5268.407058
0.002065		5362.036787		5266.450785
0.002070		5359.774793		5264.500771
0.002075		5357.520620		5262.556958
0.002080		5355.274245		5260.619287
0.002085		5353.035645		5258.687702
0.002090		5350.804799		5256.762147
0.002095		5348.581683		5254.842568
0.002100		5346.366274		5252.928913
0.002105		5344.158551		5251.021130
0.002110		5341.958488		5249.119170
0.002115		5339.766064		5247.222982
0.002120		5337.581255		5245.332519
0.002125		5335.404038		5243.447735
0.002130		5333.234388		5241.568583
0.002135		5331.072283		5239.695020
0.002140		5328.917700		5237.827001
0.002145		5326.770613		5235.964484
0.002150		5324.631000		5234.107429
0.002155		5322.498836		5232.255793
0.002160		5320.374099		5230.409538
0.002165		5318.256763		5228.568626
0.002170		5316.146804		5226.733018
0.002175		5314.044200		5224.902679
0.002180		5311.948925		5223.077571
0.002185		5309.860956		5221.257660
0.002190		5307.780268		5219.442912
0.002195		5305.706837		5217.633293
0.002200		5303.640639		5215.828771
0.002205		5301.581650		5214.029313
0.002210		5299.529821		5212.234913
0.002215		5297.484493		5210.446153
0.002220		5295.445374		5208.663246
0.002225		5293.412451		5206.886127
0.002230		5291.385714		5205.114735
0.002235		5289.365149		5203.349008
0.002240		5287.350744		5201.588887
0.002245		5285.342487		5199.834312
0.002250		5283.340364		5198.085225
0.002255		5281.344362		5196.341570
0.002260		5279.354467		5194.603290
0.002265		5277.370667		5192.870332
0.002270		5275.392946		5191.142641
0.002275		5273.421292		5189.420167
0.002280		5271.455689		5187.702856
0.002285		5269.496125		5185.990661
0.002290		5267.542583		5184.283531
0.002295		5265.595049		5182.581420
0.002300		5263.653509		5180.884280
0.002305		5261.717949		5179.192066
0.002310		5259.788351		5177.504733
0.002315		5257.864703		5175.822239
0.002320		5255.946987		5174.144540
0.002325		5254.035190		5172.471595
0.002330		5252.129295		5170.803365
0.002335		5250.229287		5169.139808
0.002340		5248.335150		5167.480887
0.002345		5246.446869		5165.826564
0.002350		5244.564427		5164.176802
0.002355		5242.687809		5162.531565
0.002360		5240.816999		5160.890819
0.002365		5238.951980		5159.254528
0.002370		5237.092737		5157.622660
0.002375		5235.239253		5155.995181
